track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,mode,bpm
046Gh1kXtPynYPaKep5M8E,0.96,0.67,0.19,0.0,0.11,-10.072,0.04,0.09,0,122.0
2HTLC6YV7edRIol2pAHf6r,0.9,0.64,0.22,0.0,0.1,-11.891,0.03,0.08,0,70.0
572sDbpOrGy6sVVYQQDUH6,0.89,0.21,0.07,0.86,0.07,-23.729,0.04,0.03,0,73.0
33xRp6ZX1DKraRFHR9ZDck,0.82,0.57,0.29,0.02,0.1,-10.77,0.03,0.35,0,134.0
1orzWbS2okDKB1vWEBP7KL,0.91,0.58,0.17,0.0,0.1,-11.699,0.03,0.35,0,126.0
3scRk3rUGIwpCg9kMNrtEQ,0.81,0.55,0.29,0.0,0.1,-10.174,0.04,0.41,0,134.0
3eOXiUUfz9OhyVqoREsJYe,0.19,0.52,0.55,0.0,0.2,-7.342,0.03,0.22,0,120.0
3WXGdXrITAcaMUQiZuu04n,0.54,0.59,0.58,0.0,0.1,-7.318,0.04,0.35,0,116.0
1nInOsHbtotAmEOQhtvnzP,0.05,0.56,0.94,0.0,0.11,-4.282,0.05,0.68,0,116.0
1rqqCSm0Qe4I9rUvWncaom,0.19,0.58,0.9,0.0,0.06,-2.729,0.06,0.68,0,82.0
0RnxpSzxzwZgFQ0NahQr9K,0.49,0.77,0.26,0.01,0.14,-8.545,0.05,0.36,0,119.0
0oEji7lz6paMOdk97XEK4Z,0.83,0.45,0.3,0.0,0.14,-9.711,0.03,0.2,0,120.0
1jCRPdDQvCA5kQXtrPFWPC,0.43,0.6,0.79,0.0,0.11,-3.886,0.07,0.43,0,128.0
0N8Xztr4pBHJ7V0moJWhbO,0.03,0.67,0.85,0.0,0.09,-5.021,0.03,0.79,0,100.0
5NqGfELjcdvRIUuhgZJ34W,0.05,0.55,0.74,0.0,0.09,-3.098,0.03,0.41,0,106.0
01IZAuQsBO00iLKFO9LsFf,0.0,0.52,0.69,0.0,0.17,-4.039,0.03,0.62,0,100.0
54iU9jU2ASDVTTxNG5Bhp1,0.26,0.59,0.67,0.0,0.11,-2.447,0.03,0.52,0,107.0
0sSG83UxY15ft1E2N9THYF,0.03,0.44,0.85,0.0,0.09,-3.595,0.04,0.64,0,105.0
2cTaSKEc8OZdF6Tpg2QQsS,0.54,0.56,0.45,0.0,0.09,-4.11,0.03,0.35,0,148.0
6boEgSpYKnipXYFNXUNyYz,0.18,0.57,0.72,0.0,0.31,-1.97,0.03,0.64,0,108.0
0duHVljFYUGRddrIORrTsI,0.47,0.75,0.8,0.0,0.08,-2.007,0.05,0.8,0,112.0
4yZPro5g0t4PMdryLpTBxA,0.29,0.47,0.53,0.0,0.08,-5.711,0.03,0.55,0,170.0
0FoW1FFoarYpUggrNVhGUz,0.47,0.75,0.8,0.0,0.08,-2.007,0.05,0.8,0,112.0
7iD0cJcVDe9d24TYA8lswy,0.29,0.47,0.53,0.0,0.08,-5.711,0.03,0.55,0,170.0
0hK5XC4KD4dLqB2OPO6k2C,0.29,0.47,0.53,0.0,0.08,-5.711,0.03,0.55,0,170.0
1orwxUzvNOgv02NwPORbS4,0.75,0.64,0.32,0.0,0.06,-5.961,0.03,0.34,0,168.0
6xFm2RFSZsNEeW2PG0WRGH,0.64,0.76,0.48,0.01,0.07,-6.153,0.05,0.77,0,81.0
2mHWjrN4rIL8vbWt0Od9Ux,0.47,0.75,0.8,0.0,0.08,-2.007,0.05,0.8,0,112.0
36ODMIkGfqEGKdqSnQr6ZP,0.02,0.62,0.62,0.07,0.2,-6.735,0.03,0.91,0,96.0
5VuwAhMCz9EMg3RHL1KUEr,0.95,0.49,0.18,0.78,0.11,-18.049,0.04,0.28,0,107.0
187ccI2WlhO8IRSwACHome,1.0,0.44,0.03,0.92,0.22,-19.298,0.06,0.19,0,60.0
3z0hZN7jbPbRF1KjZ1zcTL,1.0,0.6,0.28,0.92,0.11,-21.211,0.06,0.24,0,138.0
5TfOsBKGnxQ1Z51TXq2sQ6,0.99,0.56,0.01,0.93,0.06,-25.527,0.09,0.06,0,77.0
4KXZ4MJKT0RYGhijfQ08Jw,0.97,0.3,0.11,0.71,0.16,-14.918,0.03,0.27,0,134.0
24yI12lKyeNrN7yEAPVc8j,0.98,0.31,0.06,0.88,0.28,-26.927,0.04,0.04,0,78.0
39uLYYZytVUwcjgeYLI409,0.88,0.24,0.29,0.64,0.12,-12.565,0.04,0.18,0,72.0
5LLMUx9GcRSpkOqOIBIONw,0.88,0.31,0.26,0.65,0.19,-13.864,0.03,0.4,0,102.0
0SccFtYdj75y6lL2OW10Cf,0.33,0.62,0.46,0.0,0.28,-13.154,0.03,0.42,0,92.0
3pCgIUkmRHKydu9HE03QKY,0.42,0.61,0.55,0.0,0.5,-6.681,0.03,0.57,0,85.0
4Dr2hJ3EnVh2Aaot6fRwDO,0.08,0.82,0.67,0.0,0.07,-3.145,0.06,0.68,0,106.0
4RewTiGEGoO7FWNZUmp1f4,0.2,0.72,0.81,0.0,0.13,-1.975,0.05,0.67,0,100.0
3y7ByLZ05tluscOTRgEJ9Y,0.46,0.8,0.68,0.0,0.1,-3.81,0.2,0.62,0,102.0
5xrtzzzikpG3BLbo4q1Yul,0.41,0.75,0.77,0.0,0.16,-3.392,0.04,0.71,0,130.0
3P3UA61WRQqwCXaoFOTENd,0.76,0.43,0.31,0.0,0.31,-7.327,0.04,0.28,0,79.0
2FDTnypxiwIZNjoO9T1j6O,0.5,0.77,0.81,0.0,0.35,-1.908,0.04,0.89,0,92.0
1dwOTQnBuN8LeVX4jNwJXS,0.27,0.77,0.85,0.0,0.09,-1.682,0.11,0.71,0,93.0
0pYacDCZuRhcrwGUA5nTBe,0.12,0.68,0.87,0.0,0.13,-1.573,0.04,0.59,0,120.0
0bYg9bo50gSsH3LtXe2SQn,0.16,0.34,0.63,0.0,0.07,-7.463,0.04,0.35,0,150.0
2VNpT9fRk1kyksT0S4coZR,0.01,0.64,0.67,0.0,0.14,-6.623,0.04,0.81,0,83.0
1Acgi7wxVD9OF3iQnFe8Q4,0.28,0.57,0.9,0.0,0.17,-3.723,0.07,0.72,0,156.0
1AtFSBJibfaqfiOByQCwZ5,0.53,0.77,0.6,0.0,0.24,-4.901,0.22,0.88,0,170.0
5UOY3OZib7H4KFwTfsT66g,0.33,0.77,0.54,0.0,0.1,-8.744,0.05,0.45,0,152.0
5ZkITfPpcNPnyYGTibkO6m,0.07,0.51,0.79,0.0,0.32,-2.372,0.03,0.23,0,90.0
5ZgxZqh7wZGpusBlr7mpYP,0.67,0.25,0.44,0.0,0.11,-6.399,0.03,0.23,0,81.0
6uYDHmGm2pUzUoU7QZaMl4,0.07,0.7,0.87,0.64,0.06,-2.204,0.03,0.97,0,115.0
1Rk2Xz4efBQ1t5taOn1puT,0.11,0.8,0.65,0.0,0.15,-4.949,0.03,0.76,0,105.0
6hCfOhRfMH3ajimnuEoLoE,0.25,0.94,0.38,0.0,0.06,-5.879,0.05,0.4,0,123.0
4Sw4ePbgFKPyDKFpa67Xsx,0.35,0.31,0.82,0.0,0.1,-0.641,0.04,0.4,0,188.0
2Rz1ap28Tyflajx0HKO9gm,0.46,0.43,0.79,0.0,0.22,-1.978,0.03,0.32,0,159.0
5JOme9Fx8fy8xS8Rcg9JuW,0.35,0.5,0.6,0.0,0.16,-4.011,0.03,0.36,0,75.0
1OQ3PoRZRtE7RH0NIh3p1O,0.74,0.36,0.47,0.0,0.1,-8.06,0.03,0.26,0,84.0
2pIUpMhHL6L9Z5lnKxJJr9,0.73,0.6,0.45,0.0,0.1,-6.511,0.08,0.57,0,180.0
3r8RuvgbX9s7ammBn07D3W,0.03,0.81,0.64,0.0,0.1,-5.957,0.11,0.18,0,134.0
0a4MMyCrzT0En247IhqZbD,0.73,0.6,0.45,0.0,0.1,-6.511,0.08,0.57,0,180.0
65FftemJ1DbbZ45DUfHJXE,0.03,0.81,0.64,0.0,0.1,-5.957,0.11,0.18,0,134.0
38tXZcL1gZRfbqfOG0VMTH,0.08,0.8,0.9,0.0,0.15,-2.888,0.06,0.76,0,125.0
3C5zhdcLBhNvTAf5tkkZ56,0.56,0.84,0.3,0.0,0.1,-6.561,0.05,0.53,0,112.0
0OPtu3k4727xyRXVV5Yf6d,0.81,0.66,0.27,0.0,0.22,-8.728,0.03,0.38,0,97.0
0P3w8D7NAJb5xYvSQBpHq9,0.84,0.51,0.32,0.0,0.15,-6.645,0.03,0.18,0,138.0
5i6gHFXg4aLK5xvc2jJJC5,0.69,0.39,0.52,0.0,0.16,-5.529,0.03,0.2,0,135.0
0ief8XiPhjH0ggse5IhsQ0,0.88,0.43,0.29,0.0,0.13,-6.849,0.04,0.18,0,128.0
3DmDPYRQYdYE5gWf2DiKn2,0.18,0.24,0.5,0.0,0.15,-6.337,0.03,0.15,0,157.0
5rtSUuJx5VMaG88z9YEJUa,0.12,0.7,0.75,0.0,0.45,-4.296,0.04,0.74,0,130.0
4bIXDxPN1ddswIpU8WstIT,0.8,0.46,0.3,0.0,0.95,-13.614,0.05,0.19,0,127.0
3gbwtdRrtD05lz08DTxfFt,0.98,0.56,0.01,0.02,0.11,-24.79,0.03,0.4,0,93.0
4VuS959DSpr82t3qBqCrWG,0.91,0.59,0.24,0.0,0.09,-10.517,0.04,0.26,0,90.0
1N9TrsZZXX8GQvOvD3PV23,0.42,0.41,0.24,0.01,0.12,-9.682,0.04,0.15,0,130.0
6DA7kCWYMggJjqPM84V2Ng,0.1,0.3,0.43,0.0,0.11,-5.314,0.03,0.22,0,148.0
66UcQu5LBo2A7AC0A5r0lI,0.26,0.7,0.7,0.0,0.11,-5.356,0.05,0.29,0,125.0
196vwD0wtg7XVC1j1Hn1jk,0.71,0.93,0.37,0.47,0.21,-12.393,0.47,0.54,0,102.0
5juCu4WFTFRZ2XilopAMTy,0.77,0.46,0.41,0.0,0.1,-8.72,0.06,0.74,0,178.0
6oZu4bnY2YVMQuZvPCPDue,0.07,0.72,0.87,0.0,0.93,-4.652,0.09,0.42,0,125.0
0lYtIvI7bO51PZSeK22Mbz,0.74,0.63,0.52,0.0,0.26,-5.759,0.04,0.25,0,144.0
4EwNWRBWdZ6bgvxRHlZ8OO,0.0,0.66,0.92,0.0,0.06,-3.211,0.09,0.78,0,130.0
7saJl9V0kRYGWuyeURHYNU,0.73,0.54,0.44,0.0,0.15,-8.73,0.05,0.37,0,87.0
1pSm5zjE88Ik7eulEmULPp,0.44,0.78,0.43,0.0,0.06,-8.78,0.05,0.83,0,117.0
7zyEA6ntsqPH7sLc1YYK26,0.36,0.78,0.86,0.0,0.09,-6.331,0.13,0.5,0,94.0
7nmmbIDv0wvG6IUNLpHP3C,0.34,0.65,0.63,0.0,0.1,-6.446,0.2,0.73,0,85.0
02g8j2wRYsBxiZdbtWf7AL,0.05,0.64,0.75,0.0,0.09,-6.88,0.06,0.29,0,90.0
6lny2zJqlDPBzgq1Eiy0a0,0.52,0.66,0.89,0.0,0.32,-3.959,0.06,0.88,0,138.0
3ZMPl8BrHqX0erYjqWiZ0c,0.03,0.7,0.67,0.93,0.1,-7.434,0.03,0.45,0,114.0
7y4oE4ATKrE9XIM9XSeyQN,0.08,0.56,0.68,0.0,0.1,-5.6,0.08,0.28,0,143.0
6RBziRcDeiho3iTPdtEeg9,0.08,0.53,0.86,0.0,0.17,-3.177,0.04,0.29,0,98.0
0hqj5JBnFt1BHEz2UCFwrl,0.91,0.52,0.25,0.0,0.12,-8.675,0.04,0.23,0,129.0
2BPXILn0MqOe5WroVXlvN1,0.66,0.5,0.43,0.0,0.15,-4.755,0.03,0.17,0,134.0
4E0DacxZNENaEeNgHWHq0X,0.4,0.44,0.78,0.0,0.34,-2.16,0.04,0.19,0,95.0
2Y34BGd4MdPVzaEk0tbqQj,0.14,0.45,0.98,0.0,0.22,-1.611,0.1,0.37,0,155.0
4mlQPWeSMkwJQcYTr9razZ,0.23,0.61,0.88,0.0,0.11,-1.997,0.06,0.25,0,130.0
2fRFwWwZG7Qfkui7GcxTMy,0.71,0.42,0.37,0.0,0.09,-7.508,0.03,0.24,0,72.0
4xeugB5MqWh0jwvXZPxahq,0.0,0.62,0.72,0.0,0.06,-4.281,0.04,0.37,0,111.0
0B0tYbVp7pDQAqKDhgMeaL,0.04,0.59,0.63,0.0,0.35,-6.054,0.03,0.43,0,77.0
2VlLbhGLVJgdOW7kKdWWFc,0.81,0.58,0.31,0.0,0.08,-12.732,0.04,0.16,0,68.0
37G4GK7vIzFjGWsDTWcA85,0.0,0.56,0.85,0.0,0.55,-5.984,0.05,0.6,0,130.0
1PfLL0JosQTX6d2c2nes7g,0.18,0.45,0.48,0.0,0.17,-6.206,0.03,0.1,0,154.0
6A38hc0e0PqusTCQn0xkSc,0.38,0.47,0.6,0.0,0.13,-3.675,0.03,0.16,0,168.0
3be9ACTxtcL6Zm4vJRUiPG,0.93,0.75,0.32,0.02,0.12,-11.982,0.03,0.58,0,97.0
1AM8QdDFZMq6SrrqUnuQ9P,0.53,0.54,0.55,0.0,0.12,-6.51,0.04,0.48,0,115.0
0dS2u2UFd88TIzDDaZDLvS,0.53,0.57,0.47,0.0,0.13,-8.209,0.03,0.29,0,132.0
2xoA126GEgFhrYzRaTH7E4,0.02,0.5,0.95,0.01,0.2,-3.493,0.08,0.09,0,126.0
2RMwzg51OZwF7AugMGMnN8,0.03,0.84,0.66,0.0,0.07,-5.162,0.04,0.78,0,122.0
0z51WGszzD4sLuP1kAK4I5,0.4,0.55,0.46,0.0,0.14,-8.29,0.15,0.85,0,206.0
4zRZAmBQP8vhNPf9i9opXt,0.65,0.61,0.48,0.0,0.09,-5.702,0.03,0.26,0,89.0
0qsv5I5fEnRoX2Enb3mBNr,0.26,0.84,0.7,0.0,0.07,-6.79,0.09,0.92,0,160.0
5R5NMy7zc7QPCfdvy8dvCQ,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
2z4U9d5OAA4YLNXoCgioxo,0.0,0.58,0.93,0.01,0.14,-3.689,0.05,0.88,0,150.0
2plbrEY59IikOBgBGLjaoe,0.31,0.52,0.59,0.0,0.12,-7.777,0.03,0.54,0,158.0
4m40vly7l73WWz2Vq5BGvb,0.01,0.37,0.74,0.0,0.53,-6.015,0.04,0.32,0,77.0
7yZD4AVfQtAZD4cG8eRnPk,0.8,0.41,0.36,0.0,0.1,-9.928,0.06,0.28,0,83.0
7MGUDGEQpcqf29gWAmJyy4,0.82,0.41,0.38,0.0,0.14,-9.569,0.03,0.17,0,155.0
1HEPfv1KllCYnVC1VmcpgD,0.16,0.61,0.86,0.0,0.21,-3.287,0.3,0.73,0,180.0
4w1lzcaoZ1IC2K5TwjalRP,0.32,0.56,0.82,0.0,0.16,-3.862,0.04,0.27,0,95.0
29MRQQvWDsPEBPMItijfPY,0.14,0.4,0.44,0.0,0.39,-6.996,0.05,0.25,0,184.0
6h2rdCqiqXWHxrr41DjxpG,0.01,0.59,0.75,0.0,0.11,-4.025,0.08,0.55,0,150.0
5uMoppTUGhP4l1Unv4OaMX,0.0,0.62,0.69,0.0,0.1,-7.421,0.04,0.22,0,89.0
2TYi5C0mUSkKCV9YEgCp1K,0.06,0.64,0.8,0.0,0.43,-2.882,0.06,0.54,0,80.0
2vDkR3ctidSd17d2CygVzS,0.01,0.56,0.98,0.0,0.25,-3.102,0.1,0.5,0,126.0
3rF6JPHGnDf5fIQPqHW7U3,0.83,0.43,0.32,0.0,0.11,-10.216,0.03,0.19,0,139.0
4c7onFL6UzFWUNtldOBIYa,0.02,0.61,0.71,0.0,0.18,-6.754,0.03,0.44,0,120.0
36WmwvNimQ42pN8Ki3zSET,0.71,0.58,0.79,0.0,0.13,-4.707,0.14,0.43,0,174.0
7FlHNJT4TC120CDvFOHzei,0.24,0.67,0.74,0.0,0.46,-4.993,0.04,0.57,0,126.0
3afkJSKX0EAMsJXTZnDXXJ,0.16,0.58,0.54,0.0,0.08,-8.676,0.08,0.25,0,84.0
2ajUl8lBLAXOXNpG4NEPMz,0.75,0.71,0.64,0.0,0.09,-5.529,0.03,0.74,0,126.0
14uc1xI1MOdI6w4Yia6Cz7,0.46,0.9,0.52,0.16,0.09,-7.472,0.05,0.88,0,102.0
6uPnrBgweGOcwjFL4ItAvV,0.09,0.86,0.9,0.02,0.08,-2.954,0.05,0.74,0,126.0
33xRp6ZX1DKraRFHR9ZDck,0.82,0.57,0.29,0.02,0.1,-10.77,0.03,0.35,0,134.0
3Pj6u2KTgepyyidp5xfbHp,0.09,0.71,0.57,0.0,0.17,-7.864,0.05,0.46,0,130.0
1hyyH6xSgtcgwpNOR9cX1t,0.77,0.49,0.4,0.0,0.1,-8.641,0.04,0.33,0,67.0
0kjLUmIAgxVaZFjWDv5Z0x,0.52,0.45,0.43,0.0,0.1,-8.321,0.03,0.52,0,112.0
5Qq9uvUXZU5zNDh0MlkBu8,0.0,0.56,0.64,0.0,0.15,-6.569,0.03,0.29,0,106.0
6VmavOAnMepekIwArBoEEH,0.57,0.42,0.47,0.0,0.08,-5.413,0.03,0.23,0,130.0
6VObnIkLVruX4UVyxWhlqm,0.42,0.35,0.55,0.0,0.11,-6.864,0.03,0.08,0,76.0
3QaPy1KgI7nu9FJEQUgn6h,0.0,0.81,0.68,0.0,0.46,-6.479,0.19,0.33,0,152.0
1cPtMErymxlrj7pssAB03r,0.66,0.53,0.32,0.0,0.11,-8.824,0.03,0.31,0,82.0
2KnLkZ3z7PO3kgVGHGqDpD,0.34,0.36,0.54,0.0,0.14,-6.031,0.05,0.3,0,78.0
2mrZYZGmPFV3QOyYPZ1zsn,0.02,0.55,0.73,0.0,0.09,-6.898,0.09,0.64,0,144.0
1Xi84slp6FryDSCbzq4UCD,0.82,0.45,0.33,0.0,0.14,-12.603,0.04,0.27,0,72.0
4T6HLdP6OcAtqC6tGnQelG,0.39,0.69,0.69,0.0,0.09,-4.981,0.03,0.49,0,123.0
05v68b039L6DcXHhbkL2wO,0.11,0.69,0.57,0.0,0.1,-5.698,0.03,0.51,0,89.0
0ATIeBo4fQnecpNzm3CUFm,0.93,0.61,0.17,0.0,0.12,-11.69,0.04,0.31,0,87.0
0uipX8PqFOjgiY43E4lgLe,0.16,0.18,0.51,0.0,0.11,-8.753,0.05,0.09,0,89.0
6UelLqGlWMcVH1E5c4H7lY,0.12,0.55,0.82,0.0,0.34,-4.209,0.05,0.56,0,95.0
18uwL0vNUanqZH0ro2QcOP,0.23,0.53,0.84,0.0,0.11,-5.283,0.17,0.36,0,117.0
2lNdc3jjPV4aWEfKH0gvH2,0.05,0.58,0.73,0.0,0.31,-6.343,0.09,0.19,0,88.0
3veTpvb6fyOccHljXTOS8i,0.42,0.63,0.43,0.0,0.12,-8.699,0.03,0.43,0,145.0
7795WJLVKJoAyVoOtCWqXN,0.53,0.68,0.48,0.0,0.08,-5.795,0.04,0.49,0,82.0
0Ol7uhYjodbXAKKarXdn6r,0.14,0.78,0.92,0.0,0.36,-3.005,0.08,0.75,0,109.0
16BS342F89MDqouSxgLaUK,0.78,0.58,0.46,0.0,0.13,-5.153,0.03,0.26,0,80.0
41zXlQxzTi6cGAjpOXyLYH,0.74,0.48,0.41,0.0,0.12,-8.461,0.04,0.25,0,170.0
06XQvnJb53SUYmlWIhUXUi,0.07,0.63,0.82,0.0,0.31,-3.419,0.12,0.77,0,170.0
3ILWwi1JNj3NGuuf6DzYxN,0.16,0.76,0.67,0.0,0.09,-6.0,0.05,0.91,0,114.0
4cPwi7lcWxRQNEb4xC77fC,0.0,0.47,0.58,0.0,0.13,-4.262,0.03,0.32,0,75.0
7xwmx6snj1GphKH9ihzo8e,0.46,0.76,0.7,0.0,0.18,-4.119,0.03,0.81,0,104.0
29cshFKbqa3DmctSYEHjfT,0.11,0.62,0.81,0.01,0.17,-4.843,0.05,0.57,0,139.0
22EZUYCJYay1h8YSyO5BPd,0.24,0.79,0.87,0.0,0.07,-3.374,0.06,0.93,0,127.0
4uXE00zaTB5KomaJLgSblR,0.03,0.56,0.97,0.0,0.34,-2.319,0.13,0.75,0,159.0
7qWwjBAGd6mWbwls18Uq4J,0.47,0.53,0.71,0.7,0.59,-6.84,0.03,0.26,0,120.0
4I1pxgVwwaxEbAg3ak7QJO,0.27,0.44,0.6,0.0,0.11,-8.352,0.03,0.68,0,112.0
291j3B0q0RBJ15y3TRTzA5,0.0,0.55,0.95,0.03,0.1,-2.755,0.1,0.67,0,135.0
68peSN0i1B7SKhGkCWgeGH,0.04,0.52,0.8,0.0,0.19,-5.292,0.1,0.48,0,183.0
7neOkwoozwlMrP1S15eW1N,0.01,0.57,0.79,0.0,0.34,-6.611,0.04,0.69,0,140.0
1JPXGllBrloh5PnNa8D62g,0.31,0.79,0.67,0.0,0.09,-7.765,0.07,0.8,0,101.0
3Vc2QeY0CGypAteYZ2xaPO,0.01,0.52,0.91,0.25,0.23,-7.093,0.05,0.73,0,128.0
5ZeTXi7uJgTlZJVqljyqHY,0.23,0.63,0.88,0.0,0.04,-5.349,0.05,0.57,0,102.0
4ZdMkT4s6qfoH30vw74wVI,0.3,0.64,0.91,0.0,0.1,-5.864,0.03,0.9,0,94.0
5moGDgg9undWOE9Uyz0kAO,0.0,0.54,0.97,0.0,0.09,-4.989,0.12,0.59,0,160.0
2s5VfCD6aE5n6Vsfmjbqzv,0.12,0.67,0.9,0.0,0.78,-6.295,0.06,0.91,0,150.0
50NOjSKe18JgcL8WopKTHb,0.15,0.67,0.81,0.0,0.11,-3.847,0.05,0.97,0,145.0
39cxRf5IED9NrxlqeT9cCE,0.03,0.48,0.94,0.0,0.32,-3.916,0.07,0.68,0,150.0
72hdS3iPYFo00AjgzThXU2,0.08,0.68,0.77,0.0,0.63,-5.859,0.05,0.44,0,145.0
4wPWckbEg7Cr6iTbNekvor,0.02,0.68,0.85,0.0,0.09,-5.15,0.06,0.66,0,113.0
0LsKplOVgboKBm5MpJsX0H,0.09,0.61,0.85,0.0,0.1,-4.996,0.09,0.53,0,148.0
32cvZTXsJi4EzkvVDMH4Ij,0.01,0.6,0.97,0.0,0.14,-1.534,0.07,0.93,0,153.0
5ic62hKqeDhZsa9l6YQxzJ,0.0,0.37,0.89,0.0,0.35,-4.027,0.11,0.45,0,185.0
2CYuM18L6hjDyAYT7Xz25h,0.1,0.72,0.87,0.0,0.07,-0.815,0.11,0.86,0,170.0
03xt11xuwiqUQBMYKwEWKz,0.0,0.57,0.94,0.0,0.62,-5.433,0.03,0.88,0,139.0
5m9rwQVcChWF3TsKXlJfgE,0.01,0.61,0.94,0.88,0.21,-4.003,0.09,0.31,0,150.0
2zAi85TQB7mLzl8P1ySAj9,0.04,0.72,0.92,0.0,0.23,-3.347,0.07,0.96,0,137.0
3ty4jnVIJ9My8ZnXFMc0Fg,0.09,0.6,0.84,0.0,0.11,-4.747,0.05,0.35,0,115.0
6a0G8hYEyxqvEkebVLU5VK,0.26,0.7,0.83,0.0,0.05,-4.134,0.03,0.86,0,135.0
2LEe6g4jPbwHNDM3dJCyCF,0.06,0.49,0.79,0.0,0.06,-8.432,0.06,0.36,0,133.0
